,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_C_O,fr_C_O_noCOO
sample_26,301.5,4.361111111111111,1.3125,4.361111111111111,1.3125,0.4446626309457236,70.09100000000001,64.04299999999999,70.041864812,28,0.0828804352185583,-0.4738803444692918,0.4738803444692918,0.0828804352185583,1.2,1.6,1.6,2.6531630746803305,32.912609383243264,4.121320343559642,2.977162391216209,2.977162391216209,2.414213562373095,1.2879011017187578,1.2879011017187578,0.4694160968212877,0.4694160968212877,0.1924500897298753,0.1924500897298753,0.0680413817439771,0.0680413817439771,-0.7200000000000001,11.245112497836532,4.280000000000001,3.2800000000000016,3.280000000000003,31.568416536157745,4.736862953800049,13.157871367196996,0.0,0.0,12.52416089684158,4.736862953800049,0.0,0.0,0.0,0.0,25.682032264038572,0.0,4.736862953800049,0.0,0.0,25.682032264038572,9.23,0.0,0.0,0.0,0.0,12.52416089684158,0.0,0.0,17.894734320997046,0.0,0.0,0.0,0.0,0.0,0.0,2.625,6.513888888888889,0.0,5,0,1,0,1,0,1,2,0,1.29,21.478999999999992,0,0
sample_27,341.1,9.405092592592592,0.5740740740740742,9.405092592592592,0.5740740740740742,0.3285962557039047,70.091,64.04299999999999,70.041864812,28,0.1446474656328009,-0.2982913909836627,0.2982913909836627,0.1446474656328009,2.0,2.2,2.2,3.204805417886435,54.66829050039844,4.284457050376173,3.1927053408400363,3.1927053408400363,2.270055610029662,1.3779307855836025,1.3779307855836025,0.9642038006177762,0.9642038006177762,0.2011844635310913,0.2011844635310913,0.0,0.0,-0.5900000000000001,9.65148445440323,4.41,1.7032551319648097,3.410000000000001,31.30599643887889,0.0,6.578935683598497,12.496841729759891,0.0,0.0,4.794537184071822,6.286160523129555,0.0,6.923737199690624,0.0,12.152040213667764,6.286160523129555,4.794537184071822,0.0,6.923737199690624,12.152040213667764,17.07,4.794537184071822,0.0,5.573104530069267,6.286160523129555,0.0,6.923737199690624,0.0,6.578935683598497,0.0,9.405092592592592,0.0,0.5740740740740742,0.0,0.0,0.7222222222222223,4.965277777777778,0.25,5,0,1,0,1,0,1,1,0,0.7614,20.877999999999997,1,1
sample_28,353.4,9.84027777777778,-0.3935185185185184,9.84027777777778,0.3935185185185184,0.3396282505875381,86.08999999999999,80.042,86.036779432,34,0.3293620268351236,-0.4658665816196197,0.4658665816196197,0.3293620268351236,2.0,2.5,2.5,3.234390866915873,65.94833690207419,4.99156383156272,3.6009536313038994,3.6009536313038994,2.808060412490447,1.5134200059864025,1.5134200059864025,0.7272838841927123,0.7272838841927123,0.367851130197758,0.367851130197758,0.0833333333333333,0.0833333333333333,-0.79,19.80026905978025,5.21,2.4475296912114013,1.5215264797507788,36.41954166838577,4.736862953800049,6.578935683598497,0.0,6.076020106833881,7.109797541277533,9.53140013787187,5.969305287951849,0.0,0.0,7.109797541277533,12.654955790432378,13.079102829229384,9.53140013787187,0.0,0.0,12.654955790432378,26.3,4.794537184071822,0.0,0.0,6.076020106833881,7.109797541277533,0.0,0.0,11.315798637398547,0.0,9.84027777777778,0.0,0.0,-0.3935185185185184,0.0,1.1111111111111112,3.156898148148148,0.25,6,0,2,0,2,0,2,1,0,0.3453999999999999,22.21299999999999,1,1
sample_29,345.6,9.75027777777778,-0.3287037037037035,9.75027777777778,0.3287037037037035,0.346443425050646,86.08999999999999,80.04199999999999,86.036779432,34,0.3069152048394101,-0.4353234316490274,0.4353234316490274,0.3069152048394101,2.0,2.5,2.5,3.046489080910934,65.94833690207419,4.99156383156272,3.6009536313038994,3.6009536313038994,2.770055610029662,1.552198841323242,1.552198841323242,0.7760994206616211,0.7760994206616211,0.2492969859635601,0.2492969859635601,0.1173540242053219,0.1173540242053219,-0.79,14.834466856136649,5.21,2.4475296912114013,3.21,36.41954166838577,4.736862953800049,6.578935683598497,0.0,6.923737199690624,6.26208044842079,9.53140013787187,5.969305287951849,0.0,6.923737199690624,0.0,12.841016132019288,5.969305287951849,9.53140013787187,0.0,6.923737199690624,12.841016132019288,26.3,4.794537184071822,5.969305287951849,0.0,6.26208044842079,6.923737199690624,0.0,0.0,11.315798637398547,0.0,9.75027777777778,0.0,0.0,-0.3287037037037035,0.0,1.099537037037037,4.478888888888889,0.25,6,0,2,0,2,0,2,1,0,0.693,21.962999999999997,1,1
sample_30,390.8,7.81625,0.6944444444444444,7.81625,0.6944444444444444,0.4550698799274725,69.107,62.051,69.057849224,28,0.0621137429049083,-0.1983475739310898,0.1983475739310898,0.0621137429049083,1.8,2.4,2.4,2.483699570591265,42.09986547010987,4.121320343559642,3.361427157873053,3.361427157873053,2.414213562373095,1.7842669695298,1.7842669695298,0.9081138830084188,0.9081138830084188,0.3618033988749894,0.3618033988749894,0.1118033988749894,0.1118033988749894,-0.51,11.245112497836532,4.49,3.49,3.490000000000001,32.226657052488086,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,11.33111286753076,19.765380445542643,0.0,23.79,0.0,0.0,6.4208216229260096,6.4208216229260096,0.0,0.0,12.992958512482897,0.0,5.261891554738487,0.0,7.81625,0.0,0.0,2.017361111111111,1.6770833333333333,1.989305555555556,0.75,5,0,1,0,1,0,1,1,0,1.31008,20.520999999999997,0,0
sample_31,266.9,3.4791666666666665,1.0833333333333337,3.4791666666666665,1.0833333333333337,0.3999866892053459,56.10799999999999,48.044,56.062600256,24,-0.0382003936054866,-0.1030932271211614,0.1030932271211614,0.0382003936054866,2.0,2.25,2.25,2.2968352619191394,14.0,3.414213562373095,2.9915638315627207,2.9915638315627207,1.914213562373095,1.5236033621142735,1.5236033621142735,0.6969234250586759,0.6969234250586759,0.2886751345948128,0.2886751345948128,0.0,0.0,-0.26,6.854752972273345,3.7400000000000007,2.7400000000000007,1.740000000000001,27.14447433883512,0.0,12.999757306524504,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,12.654955790432378,0.0,0.0,0.0,13.344558822616634,12.654955790432378,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,0.0,0.0,0.0,2.958333333333333,5.541666666666666,0.5,4,0,0,0,0,0,0,1,0,1.5824,20.488,0,0
sample_32,276.9,2.0,2.0,2.0,2.0,0.3695110694427644,56.108,48.044,56.062600256,24,-0.0470019234101992,-0.0919421120202676,0.0919421120202676,0.0470019234101992,1.0,1.25,1.25,2.549193338482967,15.219280948873624,3.414213562373095,3.1547005383792515,3.1547005383792515,1.914213562373095,1.488033871712585,1.488033871712585,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.0,0.0,-0.26,6.854752972273345,3.7400000000000007,2.7400000000000007,1.740000000000001,27.14447433883512,0.0,12.152040213667762,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,12.152040213667762,0.0,0.0,0.0,13.847474399381248,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,4,0,0,0,0,0,0,0,0,1.5824,20.488,0,0
sample_33,274.0,2.0,2.0,2.0,2.0,0.3695110694427644,56.108,48.044,56.062600256,24,-0.0470019234101992,-0.0919421120202676,0.0919421120202676,0.0470019234101992,1.0,1.25,1.25,2.549193338482967,15.219280948873624,3.414213562373095,3.1547005383792515,3.1547005383792515,1.914213562373095,1.488033871712585,1.488033871712585,0.6666666666666669,0.6666666666666669,0.3333333333333334,0.3333333333333334,0.0,0.0,-0.26,6.854752972273345,3.7400000000000007,2.7400000000000007,1.740000000000001,27.14447433883512,0.0,12.152040213667762,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,12.152040213667762,0.0,0.0,0.0,13.847474399381248,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99951461304901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.5,4,0,0,0,0,0,0,0,0,1.5824,20.488,0,0
sample_34,266.3,3.555555555555556,1.1666666666666667,3.555555555555556,1.1666666666666667,0.3695110694427644,56.10799999999999,48.044,56.062600256,24,-0.0444814193828446,-0.1004198486154627,0.1004198486154627,0.0444814193828446,1.5,1.5,1.5,2.8030394876740514,23.019550008653876,3.5773502691896257,3.2071067811865475,3.2071067811865475,1.7320508075688772,1.3535533905932735,1.3535533905932735,1.2071067811865477,1.2071067811865477,0.0,0.0,0.0,0.0,-0.26,3.2451124978365318,3.7400000000000007,1.1049635036496352,14.095029585798825,27.14447433883512,0.0,5.573104530069267,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,12.152040213667764,0.0,0.0,0.0,13.847474399381248,12.152040213667764,0.0,0.0,0.0,0.0,0.0,5.573104530069267,0.0,13.847474399381248,6.578935683598497,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,7.5,0.5,4,0,0,0,0,0,0,0,0,1.5824,20.488,0,0
sample_35,348.0,9.40486111111111,0.7083333333333333,9.40486111111111,0.7083333333333333,0.4443450475833798,72.107,64.04299999999999,72.057514876,30,0.1194797811341422,-0.3034030972577946,0.3034030972577946,0.1194797811341422,1.8,2.4,2.4,2.4017152226171965,24.82892142331044,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.1178511301977579,0.1178511301977579,-0.33,11.245112497836532,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,19.765380445542643,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,0.0,17.07,4.794537184071822,0.0,6.4208216229260096,12.706982146055566,0.0,0.0,6.923737199690624,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.980555555555556,0.75,5,0,1,0,1,0,1,2,0,0.9854,20.971999999999998,1,1
sample_36,337.3,9.50462962962963,0.2037037037037035,9.50462962962963,0.2037037037037035,0.4193824796202562,72.107,64.04299999999999,72.057514876,30,0.1220160122531734,-0.3031119641378181,0.3031119641378181,0.1220160122531734,1.6,1.8,1.8,2.825749368745867,30.62919048309069,4.284457050376173,3.5629488288431146,3.5629488288431146,2.270055610029662,1.723736132108101,1.723736132108101,1.3800996993442471,1.3800996993442471,0.2721655269759088,0.2721655269759088,0.0,0.0,-0.33,9.65148445440323,4.67,1.9424795640326973,3.67,31.995599471063137,4.794537184071822,13.847474399381248,0.0,5.917906046161393,0.0,4.794537184071822,6.286160523129555,5.917906046161393,13.847474399381248,0.0,0.0,6.286160523129555,4.794537184071822,5.917906046161393,13.847474399381248,0.0,17.07,4.794537184071822,5.917906046161393,0.0,6.286160523129555,0.0,0.0,13.847474399381248,0.0,0.0,9.50462962962963,0.0,0.0,0.2037037037037035,0.0,0.9166666666666669,3.7083333333333335,0.75,5,0,1,0,1,0,1,1,0,0.8412999999999999,20.901999999999997,1,1
sample_37,352.8,9.8125,0.2546296296296297,9.8125,0.2546296296296297,0.4510508050249618,72.10699999999999,64.04299999999999,72.057514876,30,0.1290650325260376,-0.3000423849594125,0.3000423849594125,0.1290650325260376,1.8,2.0,2.0,2.847378923087672,38.912609383243264,4.284457050376173,3.6153550716504106,3.6153550716504106,2.270055610029662,1.7647843170117528,1.7647843170117528,1.0555684937158851,1.0555684937158851,0.4978909578906801,0.4978909578906801,0.0,0.0,-0.33,9.65148445440323,4.67,1.9424795640326973,3.67,31.995599471063137,4.794537184071822,6.923737199690624,6.923737199690624,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,20.268296022307258,0.0,0.0,5.783244946364939,4.794537184071822,0.0,20.268296022307258,0.0,17.07,4.794537184071822,5.783244946364939,6.4208216229260096,0.0,0.0,6.923737199690624,6.923737199690624,0.0,0.0,9.8125,0.0,0.0,0.2546296296296297,0.0,0.6666666666666666,3.4328703703703702,0.75,5,0,1,0,1,0,1,1,0,0.9854,20.971999999999998,1,1
sample_38,338.0,4.944444444444445,1.0,4.944444444444445,1.0,0.410937601049349,72.107,64.043,72.057514876,30,0.0466381698498417,-0.3814493819627182,0.3814493819627182,0.0466381698498417,1.0,1.6,1.8,2.083333333333333,15.21928094887362,3.5355339059327378,3.236675415210053,3.236675415210053,2.5,2.0773502691896253,2.0773502691896253,1.319479216882342,1.319479216882342,0.8273502691896256,0.8273502691896256,0.5103103630798287,0.5103103630798287,-0.04,22.88643538696057,3.1616129032258065,1.4103121748178982,0.6183636836628511,31.941791446997023,4.736862953800049,0.0,12.84164324585202,13.213763929025836,0.0,4.736862953800049,0.0,0.0,12.84164324585202,13.213763929025836,0.0,13.213763929025836,4.736862953800049,0.0,12.84164324585202,0.0,9.23,0.0,0.0,0.0,13.213763929025836,12.84164324585202,0.0,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,2.555555555555556,2.0,1.0,5,0,1,0,1,0,1,0,1,0.7968,20.053,0,0
sample_39,436.4,9.599305555555556,-0.7106481481481481,9.599305555555556,0.2916666666666665,0.5434407472889116,88.10599999999998,80.04199999999999,88.052429496,36,0.3028289365794988,-0.4812305164094317,0.4812305164094317,0.3028289365794988,1.8333333333333333,2.333333333333333,2.333333333333333,2.831257109931365,49.50977500432694,4.99156383156272,3.769675448336916,3.769675448336916,2.770055610029662,1.988391114761732,1.988391114761732,1.1437385432233529,1.1437385432233529,0.4638654714909551,0.4638654714909551,0.2138654714909552,0.2138654714909552,-0.53,14.834466856136649,5.469999999999999,2.693713646532438,3.47,36.78983322325915,5.106527394840706,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,19.765380445542643,0.0,0.0,11.075832682792557,4.794537184071822,0.0,19.765380445542643,0.0,37.3,4.794537184071822,0.0,6.4208216229260096,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,5.106527394840706,9.599305555555556,7.913472222222222,0.0,-0.7106481481481481,0.0,1.023148148148148,1.841388888888889,0.75,6,1,2,0,1,1,2,2,0,0.8711,22.543799999999997,1,0
sample_40,350.2,9.821527777777778,-0.2106481481481479,9.821527777777778,0.2106481481481479,0.4378508777786624,88.106,80.04199999999999,88.052429496,36,0.3021127777269908,-0.4661718899744166,0.4661718899744166,0.3021127777269908,1.8333333333333333,2.333333333333333,2.333333333333333,2.831257109931365,49.50977500432694,4.99156383156272,4.023603362114273,4.023603362114273,2.770055610029662,1.9040302062452237,1.9040302062452237,0.924594325689416,0.924594325689416,0.3476006996936919,0.3476006996936919,0.2032631323962854,0.2032631323962854,-0.53,14.834466856136649,5.469999999999999,2.693713646532438,3.47,37.10914470057002,4.736862953800049,0.0,6.923737199690624,6.923737199690624,6.606881964512918,9.53140013787187,5.969305287951849,0.0,13.847474399381248,6.606881964512918,0.0,12.576187252464766,9.53140013787187,0.0,13.847474399381248,0.0,26.3,4.794537184071822,5.969305287951849,6.606881964512918,0.0,6.923737199690624,6.923737199690624,0.0,4.736862953800049,0.0,9.821527777777778,0.0,0.0,-0.2106481481481479,0.0,0.0,3.6530092592592593,0.75,6,0,2,0,2,0,2,1,0,0.5694,22.30699999999999,1,1
sample_41,427.9,9.699074074074074,-0.7407407407407407,9.699074074074074,0.2314814814814816,0.512604010647191,88.10599999999998,80.04199999999999,88.052429496,36,0.3054235297285997,-0.4810415895699593,0.4810415895699593,0.3054235297285997,1.6666666666666667,1.8333333333333333,1.8333333333333333,3.2575861612334887,56.568425030288566,5.154700538379252,3.932812155153447,3.932812155153447,2.6427344100918364,1.871106615955975,1.871106615955975,1.492938206368118,1.492938206368118,0.4939011501426771,0.4939011501426771,0.0,0.0,-0.53,13.609640474436812,5.469999999999999,1.798837033645378,1.7581844380403455,36.78983322325914,5.106527394840706,13.847474399381248,0.0,0.0,5.917906046161393,9.901064578912528,5.969305287951849,5.917906046161393,13.847474399381248,0.0,0.0,11.075832682792557,4.794537184071822,5.917906046161393,13.847474399381248,0.0,37.3,4.794537184071822,5.917906046161393,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.106527394840706,9.699074074074074,7.99074074074074,0.0,-0.9722222222222224,0.0,0.0,3.2824074074074074,0.75,6,1,2,0,1,1,2,1,0,0.727,22.473799999999997,1,0
sample_42,352.6,9.958333333333334,-0.157407407407407,9.958333333333334,0.157407407407407,0.4378508777786624,88.106,80.042,88.052429496,36,0.3047207314409239,-0.4690029502830051,0.4690029502830051,0.3047207314409239,1.8333333333333333,2.333333333333333,2.333333333333333,2.9881608821342693,43.50977500432694,4.99156383156272,4.023603362114274,4.023603362114274,2.808060412490447,1.8771567527075477,1.8771567527075477,0.9296860037533516,0.9296860037533516,0.5163460352255528,0.5163460352255528,0.1443375672974064,0.1443375672974064,-0.53,19.80026905978025,5.469999999999999,2.693713646532438,1.7581844380403455,37.10914470057002,4.736862953800049,6.923737199690624,0.0,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951849,0.0,13.344558822616634,7.109797541277533,0.0,13.079102829229384,9.53140013787187,0.0,13.344558822616634,0.0,26.3,4.794537184071822,5.969305287951849,6.4208216229260096,0.0,7.109797541277533,6.923737199690624,0.0,4.736862953800049,0.0,9.958333333333334,0.0,0.0,-0.157407407407407,0.0,0.46875,1.755787037037037,0.75,6,0,2,0,2,0,2,1,0,0.5694,22.30699999999999,1,1
sample_43,354.0,9.341527777777776,0.4618055555555556,9.341527777777776,0.4618055555555556,0.3721229145645434,88.10599999999998,80.042,88.052429496,36,0.2925753483471992,-0.4679120385595627,0.4679120385595627,0.2925753483471992,1.8333333333333333,2.5,2.6666666666666665,2.4884037718761123,34.529325012980806,4.82842712474619,3.808060412490447,3.808060412490447,2.914213562373095,1.967186436572392,1.967186436572392,0.9670158567635356,0.9670158567635356,0.3900166571736666,0.3900166571736666,0.1659636526302267,0.1659636526302267,-0.53,20.986300857070454,5.469999999999999,4.469999999999999,3.47,37.10914470057002,4.736862953800049,6.923737199690624,6.4208216229260096,0.0,6.606881964512918,9.53140013787187,6.472220864716464,0.0,13.344558822616634,6.606881964512918,0.0,13.07910282922938,9.53140013787187,0.0,13.344558822616634,0.0,26.3,4.794537184071822,0.0,13.07910282922938,6.4208216229260096,0.0,0.0,6.923737199690624,4.736862953800049,0.0,9.341527777777776,0.0,0.0,0.0,0.0,0.9015277777777778,2.9548611111111107,0.75,6,0,2,0,2,0,2,3,0,0.5694,22.306999999999995,1,1
sample_44,374.9,3.3095138888888886,1.15625,3.3095138888888886,1.15625,0.5113821197020362,137.01999999999998,127.948,135.988762388,32,0.0031152227076761,-0.092807985075221,0.092807985075221,0.0031152227076761,1.6,2.2,2.2,2.19060968716425,11.119415478763749,4.121320343559642,3.4992848165688697,5.085281355683573,2.414213562373095,1.974368023098972,3.0958369308453744,1.042535627097887,1.8355338966552388,0.4871840115494858,1.047918465422687,0.1336306209562121,0.6943650748294133,0.48,11.245112497836532,5.48,4.480000000000002,4.480000000000002,41.70162497666073,0.0,29.274502720565984,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,19.765380445542643,5.330089647061427,0.0,5.330089647061427,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,5.330089647061427,12.84164324585202,0.0,0.0,22.85368109763997,0.0,0.0,1.15625,0.0,0.0,0.0,2.602430555555556,2.181805555555556,1.0,5,0,0,0,0,0,1,2,0,2.1814,28.701999999999988,0,0
sample_45,351.6,5.301651234567901,0.8159722222222223,5.301651234567901,0.8159722222222223,0.4574501894338695,92.569,83.497,92.039277968,32,0.022285485122089,-0.126717152212131,0.126717152212131,0.022285485122089,1.6,2.2,2.2,2.19060968716425,11.119415478763749,4.121320343559642,3.4992848165688697,4.255213762587324,2.414213562373095,1.974368023098972,2.5088905069238203,1.042535627097887,1.4205001001071142,0.4871840115494858,0.7544452534619102,0.1336306209562121,0.4008918628686365,0.29,11.245112497836532,5.29,4.29,4.289999999999999,38.13734359790105,0.0,13.344558822616634,6.4208216229260096,5.880003444970339,0.0,0.0,11.600939890232516,0.0,19.765380445542643,5.880003444970339,0.0,5.880003444970339,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,12.300825067896348,6.4208216229260096,0.0,0.0,6.923737199690624,11.600939890232516,0.0,0.0,0.0,0.8159722222222223,0.0,2.3661265432098766,2.127361111111111,1.0,5,0,0,0,0,0,1,2,0,2.0253,25.62799999999999,0,0
sample_46,272.6,2.180555555555556,1.3194444444444444,2.180555555555556,1.3194444444444444,0.4310243576713091,58.124,48.044,58.07825032,26,-0.0564343704175863,-0.0653924428808516,0.0653924428808516,0.0564343704175863,1.0,1.25,1.25,1.9747448713915892,2.0,3.414213562373095,3.414213562373095,3.414213562373095,1.914213562373095,1.914213562373095,1.914213562373095,0.9999999999999998,0.9999999999999998,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,6.854752972273345,4.0,3.0,2.0,27.834077371019376,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,2.638888888888889,4.361111111111111,1.0,4,0,0,0,0,0,0,1,0,1.8064,20.582,0,0
sample_47,261.4,2.1666666666666665,0.8333333333333333,2.1666666666666665,0.8333333333333333,0.3971180036971562,58.124,48.044,58.07825032,26,-0.0499860811430797,-0.0630372541818288,0.0630372541818288,0.0499860811430797,1.0,1.0,1.0,2.3237900077244498,4.754887502163469,3.5773502691896257,3.5773502691896257,3.5773502691896257,1.7320508075688772,1.7320508075688776,1.7320508075688776,1.7320508075688776,1.7320508075688776,0.0,0.0,0.0,0.0,0.0,3.2451124978365318,4.0,1.3333333333333333,0.0,27.83407737101937,0.0,20.771211599071872,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,20.771211599071872,0.0,0.0,0.0,0.0,5.917906046161393,20.771211599071872,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,6.5,1.0,4,0,0,0,0,0,0,0,0,1.6623,20.512,0,0
sample_48,390.8,8.06625,0.34375,8.06625,0.34375,0.5128217987135145,74.12299999999999,64.04299999999999,74.07316494,32,0.0430422834852069,-0.3963767520692109,0.3963767520692109,0.0430422834852069,1.6,2.2,2.2,2.19060968716425,11.119415478763749,4.121320343559642,3.5685339390596003,3.5685339390596003,2.414213562373095,2.023334547203385,2.023334547203385,1.0771601883432524,1.0771601883432524,0.5116672736016926,0.5116672736016926,0.1581138830084189,0.1581138830084189,-0.04,11.245112497836532,4.960000000000001,3.96,3.96,32.62831112321538,5.106527394840706,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,19.765380445542643,6.606881964512918,0.0,11.713409359353625,0.0,0.0,19.765380445542643,0.0,20.23,0.0,0.0,6.606881964512918,12.84164324585202,0.0,0.0,0.0,6.923737199690624,5.106527394840706,0.0,8.06625,0.0,0.0,0.0,2.0381944444444446,2.395555555555556,1.0,5,1,1,0,1,1,1,2,0,0.7787999999999999,21.9938,0,0
